itemId,title,price,shop,link,source
1028553422741,抗菌速干|蕉内凉皮502CoolAir女士隐形船袜防滑防臭浅口单鞋袜子女2026年春季四季通用¥69.00浙江杭州退货宝回头客6万Bananain蕉内奥莱店,10,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028553422741,script
1028715551623,抗菌防臭|蕉内银皮500E女士船袜隐形不掉跟防滑防臭浅口单鞋袜子天猫超市女士袜子好评榜·第6名¥69.00上海包邮14年老店天猫超市,10,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028715551623,script
1028817952179,蕉内棉棉305Home女士速干连袖条纹家居短袖棉感舒适睡裙2026新款短袖夏季圆领¥159.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028817952179,script
1028874942244,[王一博同款]蕉内氮气501DryPro男士速干抗菌圆领修身短袖运动T恤运动风速干标准¥199.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,506,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028874942244,script
1028876818173,蕉内氧气511A引力带莫代尔文胸无痕舒适透气内衣女运动背心胸罩纯色中腰透气¥169.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,511,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028876818173,script
1028948760969,蕉内棉棉301Home精梳棉纯棉毛巾洗脸洗澡7A抗菌不易掉毛旅行毛巾非一次性2024年冬季¥46.00上海包邮14年老店天猫超市,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1028948760969,script
1029184127353,蕉内棉棉301Home纯棉毛巾洗澡全棉吸水防臭7A抗菌洗脸毛巾天猫超市洗脸毛巾热销榜·第6名¥46.00上海包邮14年老店天猫超市,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029184127353,script
1029705357543,【所有女生直播间好物复购】蕉内小凉皮3系儿童防晒服,179.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029705357543,browser
1029823690935,蕉内棉棉301H精梳棉浴巾洗澡7A抗菌家用条纹浴巾棉布条487g¥116.00上海包邮14年老店天猫超市,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029823690935,script
1029851701595,蕉内凉皮503UV女士防晒凉感宽松冰袖冰丝骑行防晒手套夏新款袖套防晒袖套新品榜·第5名¥99.00浙江杭州已补10元退货宝包邮9年老店Bananain蕉内旗舰店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029851701595,script
1029855713507,【李佳琦超级618（24点付尾款）】蕉内丝丝5系男女缎面印花家居服,299.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029855713507,browser
1029905405521,【叶一飞同款】蕉内凉皮702UV Air男士防晒衣透气吸湿速干凉感男100+宽松型男¥659.00浙江杭州已补61元退货宝包邮9年老店Bananain蕉内旗舰店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029905405521,script
1029914905896,蕉内凉皮702UV Air男士防晒衣透气轻量凉感可收纳连帽防晒服男款,659.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1029914905896,browser
1030163760859,蕉内凉皮503CA内衣女夏薄款蕾丝文胸美背无痕小胸聚拢三角杯胸罩夏季聚拢可调节肩带¥169.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,511,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030163760859,script
1030207212649,3件|蕉内银皮520C假日男士内裤平角莫代尔男生沙滩裤四角短裤礼物莫代尔透气男¥159.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030207212649,script
1030213593957,10A抗菌|蕉内凉皮301CoolAir女中筒袜冰丝防臭堆堆袜春夏薄袜子天猫超市女士袜子好评榜·第9名¥69.00上海包邮14年老店天猫超市,10,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030213593957,script
1030672624111,【李佳琦直播间618玩乐一夏】蕉内3系粉底液无尺码/聚拢文胸,99.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030672624111,browser
1030707111245,蕉内氮气305Dry男士短裤宽松针织速干裤夏季运动裤新款透气薄裤子夏季男运动家居¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030707111245,script
1030741592566,蕉内凉皮702UV Air女士透气可收纳连帽立领轻量防晒衣凉感防晒服,599.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030741592566,browser
1030787249662,【王一博同款】蕉内基础301H防滑拖鞋居家静音整鞋EVA抗菌厚薄款,58.00,天猫超市,https://item.taobao.com/item.htm?id=1030787249662,browser
1030808778709,蕉内凉皮505Cool Air女士速干短款工装裙裤休闲裤26夏季新款裤子,299.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1030808778709,browser
1031152444220,蕉内凉皮502Cool网眼袜短筒袜运动中筒袜防臭防滑船袜薄夏天猫超市男士短袜好评榜·第5名¥59.00上海包邮14年老店天猫超市,10,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031152444220,script
1031262679988,蕉内非常503Relax男士速干水洗棉感圆领宽松休闲背心凉感运动上衣汗背心圆领棉¥159.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031262679988,script
1031282727989,防臭吸汗|蕉内氮气520Dry男士抗菌透气10号球员主题袜子运动短袜四季通用男短筒¥29.00浙江杭州退货宝9年老店Bananain蕉内旗舰店,10,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031282727989,script
1031313807136,蕉内凉皮505Cool女士防泼水短裤凉感速干休闲裤女26夏季新款裤子18-24周岁2026年春季短款¥199.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031313807136,script
1031392626189,蕉内氮气305Dry男士针织速干裤宽松透气运动裤2026新款裤子透气中腰运动风¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031392626189,script
1031407293025,[叶一飞同款]蕉内氮气501DryPro男士速干抗菌网眼修身运动背心t恤夏季薄款标准¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031407293025,script
1031494910867,蕉内凉皮501Cool男士速干透气珠地插肩修身短袖机能POLO凉感t恤商务绅士短袖夏季¥259.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031494910867,script
1031791719259,蕉内棉棉520Home女士透气舒适泡泡纱格纹超级市场短袖睡裙26新款短袖夏季小翻领¥259.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1031791719259,script
1032001142074,蕉内凉皮305Cool Air女士速干短裙网球半身裙休闲裙子26春夏新款,199.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032001142074,browser
1032008014422,蕉内凉皮505Cool Pro女士速干短裙机能半身裙休闲裙子女26夏新款,259.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032008014422,browser
1032188839893,蕉内凉皮305Cool Air女士速干短款网球半裙休闲裙子2026春夏新款,199.00,Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1032188839893,browser
1032425805913,蕉内凉皮511C凉感细肩带内衣女透气无痕小胸聚拢胸罩美背薄款文胸无痕薄极细肩带¥169.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,511,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032425805913,script
1032478774187,蕉下凉感防晒衬衫AL016女春夏新款翻领上衣透气内搭轻薄宽松衬衣50+宽松型女¥169.00北京包邮公益宝贝d[s439068347],503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032478774187,script
1032750577231,蕉内丝丝708Sleep男士莫代尔随心裁背心四季大码短袖打底衫睡衣夏季男2026年春季¥149.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,2026,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032750577231,script
1032899913290,蕉内氮气305Dry女士休闲运动短裤白色吸汗透气速干短裤26夏季新款阔腿裤百搭自然腰¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1032899913290,script
1033279549509,手提纯棉两用抱枕被靠垫枕头午休空调夏被全棉汽车沙发办公室午睡可爱棉办公区¥66.00江苏南通退货宝包邮12年老店抱枕被(11年宝藏老店),501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1033279549509,script
1033372389306,蕉内凉皮3系冰袖女冰丝透气手套男士骑行开车防晒袖套夏季新款冰丝袖套热卖榜·第6名¥39.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1033372389306,script
1033689492122,蕉内凉皮502Cool男士速干透气圆领机能背心t恤凉感运动排汗上衣,159.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1033689492122,browser
1033699624632,蕉内非常503Relax男士速干水洗棉感圆领宽松休闲背心凉感运动上衣夏季男2026年春季¥159.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1033699624632,script
1033737904372,蕉内氮气305Dry女士速干白色短裤家居裤休闲裤女裤26夏新款裤子夏季短裤女¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1033737904372,script
1033811757284,蕉内凉皮505CoolPro女士速干短款机能半裙休闲裙子女2026新款夏季,259.00,Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1033811757284,browser
1034149159544,蕉内小凉皮3系儿童防晒衣轻薄女童防晒斗篷凉感男童外套速干2024年春季长袖Bananain/蕉内¥179.00浙江杭州已补40元退货宝包邮9年老店Bananain蕉内旗舰店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034149159544,script
1034348377122,蕉内棉棉301Home女士家居服夏季大码带胸垫短袖长袖纯棉睡衣女款青年圆领套头¥229.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034348377122,script
1034443347081,专业瑜伽防滑袜普拉提袜子室内运动健身女士专用夏薄款中长筒抑菌四季通用简约薄款¥40.60浙江绍兴包邮回头客9千BananaArrive旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034443347081,script
1034569560316,蕉内棉棉520Home女士透气泡泡纱格纹超级市场短袖睡裙短袖夏季圆领¥259.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034569560316,script
1034611067525,【所有姐姐的衣橱直播间】蕉内凉皮3系防晒帽（贝壳帽/渔夫帽）,179.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034611067525,browser
1034655131582,蕉内丝丝520H透气冰丝缎面连衣裙度假新款家居睡衣夏季女士睡裙长袖四季青年¥239.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034655131582,script
1034685473288,蕉内凉皮503UV女士防泼水立领短款防晒服防紫外线立领2026年春季长袖¥238.00北京包邮回头客2千banana蕉in专柜代购,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034685473288,script
1034844706830,蕉内丝丝520Home女士冰丝家居服套装夏季可外穿短袖新款睡衣女款短袖夏季2026年春季¥329.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,2026,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1034844706830,script
1035003603605,狗窝四季通用凉席垫夏天夏季狗狗柯基比熊夏日狗床狗垫子猫窝睡垫¥42.20福建厦门包邮回头客20万柒哦宠物用品专营店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1035003603605,script
1035589582072,蕉内棉棉520Home男速干沙滩裤Holiday水族馆家居短裤2026新款睡裤夏季短裤男¥139.00江苏苏州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1035589582072,script
1035688375882,【刘浩存同款】蕉内凉皮503UV Air女士宽松轻量防晒衣衬衣26新款,359.00,Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1035688375882,browser
1035693545025,蕉内氮气501DryPro男士运动裤短裤骑行跑步速干裤五分裤健身裤子¥259.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1035693545025,script
1035983151001,蕉内棉棉301Home男士家居服纯棉情侣带胸垫女款睡衣2026新款夏季翻领纽扣长袖¥259.90浙江杭州包邮6年老店官芳正品严选店,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1035983151001,script
1036076599136,【达人专享】蕉内凉皮505Cool Pro 女士速干机能裙裤防晒休闲裤,259.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036076599136,browser
1036131791171,蕉内棉棉305Home男士家居服纯棉可外穿短袖女款睡衣2026新款夏季圆领短袖夏季¥219.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036131791171,script
1036152829723,蕉内凉皮501Cool深睡被凉感夏天被子A类凉被毯子薄毯空调被夏凉被,399.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036152829723,browser
1036199035618,蕉下女士polo短袖塑身上衣收腰修身显瘦正肩春夏透气速干内搭t恤夏季薄款长袖¥299.00浙江温州包邮公益宝贝回头客5万蕉下紫竟专卖店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036199035618,script
1036379013556,王一博同款 蕉内睡衣男士丝丝520H Pets冰丝家居服情侣轻奢女款夏翻领纽扣短袖¥359.90浙江杭州包邮6年老店官芳正品严选店,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036379013556,script
1036580749680,蕉内棉棉506Sleep家居服套装男士莫代尔情侣女款夏季2026新款睡衣圆领套头短袖¥239.90浙江杭州包邮6年老店官芳正品严选店,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1036580749680,script
1036609597868,蕉内丝丝515Home家居服冰丝长袖天丝男士2026新款情侣睡衣女款夏翻领纽扣长袖¥389.90浙江杭州包邮6年老店官芳正品严选店,515,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036609597868,script
1036626648129,蕉内氮气520Dry男士速干球衣运动吸汗下短袖短裤家居服男款睡衣圆领短袖夏季¥299.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036626648129,script
1036741109630,【所有女生的衣橱直播间】蕉内凉皮501C女士肌底衣（方领/U领）,119.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036741109630,browser
1036741845456,蕉内棉棉520Home超级市场男士速干短袖家居服短袖情侣睡衣女款夏圆领短袖夏季¥259.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1036741845456,script
1036769397414,【搭配】蕉内凉皮505CoolAir男士速干裤防晒休闲裤降落伞长裤裤子长袖Bananain/蕉内锦纶¥359.00浙江杭州已补6元退货宝包邮9年老店Bananain蕉内旗舰店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036769397414,script
1036812978007,【达人专享】蕉内小凉皮301UV Pro儿童防晒衣外套宝宝防晒斗篷运动风¥179.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036812978007,script
1036857150950,蕉内氮气502Dry男童春装外套防晒衣防泼水防紫外线女童儿童速干衣,299.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1036857150950,browser
1037133950471,蕉内银皮331S男士袜子纯棉商务精梳棉袜透气10A抗菌防臭短筒夏季5秋季男女同款2010年以前¥73.40浙江温州包邮达米工厂直售店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037133950471,script
1037307505854,【所有女生的衣橱直播间】【小胸颜值】蕉内303A背钩前扣式文胸植物花卉中腰莱卡¥94.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,303,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037307505854,script
1037376508689,【所有女生的衣橱直播间】蕉内丝丝520H男/女士超级市场家居套装,289.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037376508689,browser
1037379673970,【刘浩存同款】蕉内非常服503Relax男女同款早春外套卫衣开衫女装,359.90,官芳正品严选店,https://item.taobao.com/item.htm?id=1037379673970,browser
1037595814753,蕉豆32A抗菌山茶花植萃甜辣蕾丝美背吊带带杯垫打底性感内搭9970修身肩带锦纶¥21.50广东汕头淘金币抵0.6元退货宝包邮国货甄选正品小店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037595814753,script
1037727845711,蕉内运动内衣女氧气511Air引力带莫代尔文胸高中生背心无痕胸罩夏四季通用速干薄¥169.90浙江杭州包邮6年老店官芳正品严选店,301,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037727845711,script
1037782193189,蕉内棉棉305Home男士家居服套装大码纯棉夏季可外穿男款新款睡衣青年标准短袖¥219.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037782193189,script
1037939483276,蕉内2026春夏氧气511Air引力带莫代尔无痕聚拢舒适背心胸罩内衣女四季通用透气中厚杯¥149.00北京包邮蕉家正品 严选好物,301,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1037939483276,script
1038001878845,【所有女生的衣橱直播间】蕉内511AirLOGO肩带文胸/罗纹三角内裤四季通用无痕可调节肩带¥149.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,511,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038001878845,script
1038111909298,【刘浩存同款】蕉内凉皮501UV Air女士透气收腰修身轻量防晒衣女外套立领2026年夏季¥279.00北京包邮公益宝贝小蕉正品代购,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038111909298,script
1038113248252,蕉内棉棉505Home男士家居短裤透气格纹纯棉居家宽松可外穿睡裤夏夏季男2026年夏季¥139.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038113248252,script
1038264543962,【刘浩存同款】蕉内2026春夏凉皮505Cool Pro速干半身裙花苞裙女中腰PVC¥299.00北京包邮蕉家正品 严选好物,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038264543962,script
1038416321774,蕉老板·【小海鸥衬衫新色】微透定制100%棉慵懒风松弛感白色宽松开衫长袖休闲风¥99.00浙江杭州ifashion包邮9年老店蕉老板私服Callme Bana,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038416321774,script
1038425443755,蕉内棉棉301Sleep男生平角内裤居家透气男纯棉短裤宽松睡裤阿罗裤夏季男2026年春季¥79.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038425443755,script
1038629863000,蕉内2026春夏蕉内棉棉500Element男女同款7A抑菌毛巾100%再生纤维素¥59.00北京包邮蕉家正品 严选好物,320,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038629863000,script
1038634844148,【搭配】蕉内凉皮503Cool Pro男士速干梭织短袖t恤凉感防晒上衣,259.00,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038634844148,browser
1038644913823,蕉内银皮331S男士袜子纯棉商务精梳棉袜透气10A抗菌防臭短筒夏季5春季中国风男女通用¥73.40广东广州包邮辰辰精选店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038644913823,script
1038656356149,蕉内银皮331S男士袜子纯棉商务精梳棉袜透气10A抗菌防臭短筒夏季5春季中国风男女通用¥73.40浙江温州包邮易趣精选店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038656356149,script
1038849470906,蕉内深睡512Sleep女士吊带恒温棉莫提花打底内衣家居服睡裙天猫超市睡裙热销榜·第2名¥299.00上海包邮14年老店天猫超市,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038849470906,script
1038938810232,【特惠捡漏低至2折起】蕉内女士圆领修身印花T恤肌底衣短款衬衫夏,129.00,Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1038938810232,browser
1038946422923,蕉内2026春夏氧气501Air舒服蕾花瓣杯性感美背文胸聚拢胸罩内衣女四季通用聚拢中厚杯¥169.00北京包邮蕉家正品 严选好物,301,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038946422923,script
1038964176495,蕉内凉皮503UV Air女士透气宽松衬衫轻量防晒衣衬衣防紫外线春夏衬衫POLO领2026年夏季¥279.00北京包邮公益宝贝小蕉正品代购,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1038964176495,script
1038980138207,蕉内2026春内丝丝520Home男士冰丝缎面刺绣超级市场短袖短裤套装POLO领短袖夏季¥299.00北京包邮蕉家正品 严选好物,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1038980138207,script
1039027374167,蕉内2026春夏凉皮502Cool男士速干透气短袖机能POLO衫凉感防晒T恤基础大众短袖涤纶¥259.00北京包邮蕉家正品 严选好物,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039027374167,script
1039205026687,冰丝透气|蕉内凉皮502Cool男士袜子短袜中筒袜防臭运动薄船袜夏季秋季运动运动¥20.00北京奥莱蕉in内品牌折扣店,3,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039205026687,script
1039465039786,3件|蕉内氮气508Dry Air女士内裤运动健身瑜伽骑行速干无痕三角裤中腰女运动¥119.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,505,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039465039786,script
1039476683578,【所有女生的衣橱直播间】蕉内银皮311A男/女士莫代尔条纹内裤纯色中腰莫代尔¥99.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,5,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039476683578,script
1039554067416,【王一博同款】蕉内凉皮302UV Air男士防晒衣速干透气立领夹克男70+成年Bananain/蕉内¥259.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039554067416,script
1039595953620,蕉内2026春夏凉皮501Cool女士美肤天丝莫代尔亨利领修身短袖春季短袖U型领¥119.00北京包邮蕉家正品 严选好物,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039595953620,script
1039796188022,蕉豆吊带背心32A薄荷精粹凉感女外穿内搭带杯垫修身美背上衣正品夏季纯色女¥38.80北京包邮协和精心直销店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039796188022,script
1039800492824,蕉内凉皮501Cool Air女士美背吊带胸垫免穿内衣带杯上衣文胸背心夏季纯色女¥199.90浙江杭州包邮6年老店官芳正品严选店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039800492824,script
1039823467577,蕉内2026春夏氮气505Dry女士速干轻运动圆领短袖长裤家居套装圆领短袖春季¥279.00北京包邮蕉家正品 严选好物,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1039823467577,script
1039829443057,蕉内棉棉305Home纯棉男士家居服全棉纯色圆领条纹可外穿短袖夏天猫超市睡衣套装好评榜·第5名¥219.00上海包邮14年老店天猫超市,520,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039829443057,script
1039859771632,蕉内2026春夏深睡512Sleep女士恒温亨利领提花短袖长裤家居套装短袖夏季长裤¥299.00北京包邮蕉家正品 严选好物,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1039859771632,script
1039861926286,夏季宠物冰垫狗狗凉席垫子猫咪冰丝凉窝降温透气防滑睡垫2026新款¥19.80浙江金华包邮回头客3千晴天阴天差两天,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039861926286,script
1039884485624,【特惠捡漏低至3折起】蕉内女士下装凉感长裤连衣裙直筒裤短裤夏直筒裤休闲自然腰¥219.00浙江杭州退货宝包邮回头客6万Bananain蕉内奥莱店,300,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039884485624,script
1039910081690,蕉内2026春夏凉皮501Cool男士速干冰丝网眼短袖短裤家居服POLO领短袖春季¥259.00北京包邮蕉家正品 严选好物,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1039910081690,script
1039926677778,蕉内2026春夏丝丝520Home Pets男士冰丝家居服可外穿短袖新款睡衣翻领短袖夏季¥299.00北京包邮蕉家正品 严选好物,512,回头客6万Bananain蕉内奥莱店,https://item.taobao.com/item.htm?id=1039926677778,script
1039929721038,蕉内2026春夏凉皮501Cool Pro女士速干中长款工装半裙中腰PVC¥299.00北京包邮蕉家正品 严选好物,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039929721038,script
1039936213457,蕉内2026春夏凉皮503UV女士防泼水立领截短均衡防晒衣,359.00,蕉家正品 严选好物,https://item.taobao.com/item.htm?id=1039936213457,browser
1039937989651,蕉内2026春夏凉皮502UVAir女士收腰修身防晒衣外套防晒服女,359.00,蕉家正品 严选好物,https://item.taobao.com/item.htm?id=1039937989651,browser
1039941845796,蕉内2026春夏凉皮502UV Air情侣速干立领轻量防晒衣新款100+情侣Bananain/蕉内¥379.00北京包邮蕉家正品 严选好物,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039941845796,script
1039974221994,蕉内2026春夏凉皮501Cool男士速干透气珠地插肩修身POLO凉感t恤基础大众短袖涤纶¥259.00北京包邮蕉家正品 严选好物,502,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1039974221994,script
1039976173507,蕉内2026春夏凉皮505Cool Pro女士速干短裙机能半身裙休闲裙子女,259.00,蕉家正品 严选好物,https://item.taobao.com/item.htm?id=1039976173507,browser
1040220274382,蕉内氧气516P防滑前扣抹胸聚拢无痕美背隐形裹胸无肩带内衣女胸罩百亿补贴文胸新品榜·第2名¥199.00浙江杭州退货宝包邮9年老店Bananain蕉内旗舰店,511,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1040220274382,script
1040336978459,紫仓仓鼠凉席窝天然手工藤席编织垫子夏季降温金丝熊蜜袋鼯荷兰猪¥3.52广东深圳包邮紫仓仓宠物用品旗舰店,501,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1040336978459,script
1040365363452,蕉内凉皮502Cool男士POLO衬衫吸湿速干防晒透气凉感亲肤轻薄短袖2026年春季纯色短袖¥289.00广东广州包邮妙享户外精品,503,Bananain蕉内旗舰店,https://item.taobao.com/item.htm?id=1040365363452,script
